"","TM1A_Left","TM1A_Right","TM1C_Left","TM1C_Right","TM1D_Left","TM1D_Right","TM1E_Left","TM1E_Right","TM1F_Left","TM1F_Right","TM1G_Left","TM1G_Right","TM1H_Left","TM1H_Right","TM1I_Left","TM1I_Right","TM1J_Left","TM1J_Right","TM1K_Left","TM1K_Right","TM1L_Left","TM1L_Right","TM2A_Left","TM2A_Right","TM2B_Left","TM2B_Right","TM2C_Left","TM2C_Right","TM2D_Left","TM2D_Right","TM2E_Left","TM2E_Right","TM2F_Left","TM2F_Right","TM2G_Left","TM2G_Right","TM2H_Left","TM2H_Right","TM2I_Left","TM2I_Right","TM2J_Left","TM2J_Right","TM2K_Left","TM2K_Right","TM3A_Left","TM3A_Right","TM3B_Left","TM3B_Right","TM3C_Left","TM3C_Right","TM3D_Left","TM3D_Right","TM3E_Left","TM3E_Right","TM3F_Left","TM3F_Right","TM3G_Left","TM3G_Right","TM3H_Left","TM3H_Right","TM3I_Left","TM3I_Right","TM3J_Left","TM3J_Right","TM3K_Left","TM3K_Right","TM4A_Left","TM4A_Right","TM4B_Left","TM4B_Right","TM4C_Left","TM4C_Right","TM4D_Left","TM4D_Right","TM4E_Left","TM4E_Right","TM4F_Left","TM4F_Right","TM4G_Left","TM4G_Right","TM4H_Left","TM4H_Right","TM4I_Left","TM4I_Right","TM4J_Left","TM4J_Right","TM4K_Left","TM4K_Right","TM5A_Left","TM5A_Right","TM5B_Left","TM5B_Right","TM5C_Left","TM5C_Right","TM5D_Left","TM5D_Right","TM5E_Left","TM5E_Right","TM5F_Left","TM5F_Right","TM5G_Left","TM5G_Right","TM5H_Left","TM5H_Right","TM5I_Left","TM5I_Right","TM5J_Left","TM5J_Right","TM6A_Left","TM6A_Right","TM6B_Left","TM6B_Right","TM6C_Left","TM6C_Right","TM6D_Left","TM6D_Right","TM6F_Left","TM6F_Right","TM6G_Left","TM6G_Right","TM6H_Left","TM6H_Right","TM6I_Left","TM6I_Right","TM6J_Left","TM6J_Right","TM6K_Left","TM6K_Right","TM6L_Left","TM6L_Right"
"CA3",0.0335212392393292,0.279529052122021,0.424838278048901,1.76221420209783,0.164904887460151,0.448318491236229,0.040535797546457,0.140229490916986,0.0211491846366063,0.366404979554933,0.3202519280104,0.844822472765261,0.132376711574779,0.45620849878196,0.331010394007381,1.27696121122875,0.0154150536216137,0.0609278093185483,0.390914118947625,1.04944118617799,0.140983578064365,0.644888013767404,0.458724895561162,1.03058632299927,0.604424369849873,2.22034792780523,0.909782420498513,2.00176167564174,0.643524736106163,4.12109202506723,0.254002349908074,1.22548946085391,0.104837580112222,2.45599522324207,0.723786526388491,1.39740174084327,0.58900454173383,2.41010543430934,0.185616284520631,0.672726599012299,0.18604018529354,0.759969066016724,0.552899250261996,4.19103549273624,0.00254063971986491,0.553100658525946,0.456734489108246,1.96404447792826,0.538661361345119,1.47084480499396,0.400816927816482,1.4264456242691,0.270815420778182,0.39690814702263,0.0334318331998935,1.54338449322433,0.674467590038203,1.17901515329608,0.307145939740709,1.06339852744934,0.323186289182912,0.495923501318325,0.496895646856617,0.299677944370406,0.374259711013716,0.250316315710478,0.323972593814489,2.89049060500808,0.686718468740262,1.4660546903862,0.0303128079724596,0.291106935750697,0.0585826515032026,0.405056413904295,0.00261490054050461,0.199446833938755,0.0128326522689445,0.87012317932792,0.337539531774978,3.07803567427754,0.0554994366819187,0.683854965147515,0.544125230764232,1.76509450614881,0.249067511822121,2.79708769024634,0.0172822023535515,0.167542201292849,1.33471037354617,2.61228170001579,0.951132254779664,2.29536639780515,0.615041025197394,1.15279621663363,0.349012004238696,0.647971644010956,0.472259777464593,1.09953152913975,0.180407455251344,0.468522922049985,0.675217940872401,4.2695771584563,0.938170225682131,3.40375054699868,1.96218592075017,3.75887247724325,0.936732529808353,3.68966998733242,0.232787759731147,1.5957905257668,0.0120405685416867,0.244185753469503,0.174210018421192,1.75101530956234,0.268598858447979,1.25394625694445,0.0191632454609212,0.318992720022168,0.256992361655675,2.76072718432193,0.210670924469484,1.14264459315622,0.478801809140313,1.57281985546001,0.177250069215855,0.373271343587071,0.0153355968677769,0.189276820834365,0.209965638859943,0.703514692380739
"DG",0.0704684154147541,0.377804522418073,0.589655206637472,3.26213290020467,0.110318116382046,0.59010109240309,0.0891881359410917,0.343610085285872,0.0294800961086664,0.769094951544756,0.312771502459203,1.64371690558763,0.207375603713919,0.955289413290817,0.299490616786283,2.44995136243055,0.00938394525490381,0.00720203007453368,0.639177125576825,4.08306036997336,0.116748021303613,0.827850939636835,0.591204098088507,4.17410733912108,0.863521559494022,4.3052237202245,0.737065574177935,4.6345560889432,0.71826136027389,5.26125630649927,0.443785000080725,3.59140893575232,0.406749364517165,3.48963097436761,0.502114154979299,2.24224609533375,0.677861578726746,2.7783518106824,0.17694508534446,0.687085096923322,0.179711972708105,0.928840727275723,0.628137354839242,5.45089028930655,0.00541192887089199,0.805416443254936,0.160275518608763,2.24021511184961,0.135157561141949,2.40247661059587,0.137740901702941,1.39779578902616,0.0408263607417063,0.720125614990043,0.100901969663402,2.76342608941169,0.262974538922475,2.75384112024362,0.131279027830438,1.80464969221882,0.068209852588051,2.02076644557868,0.133498834603768,1.90994641100011,0.247472336575109,0.962159458004331,0.072414652568496,3.56666406461756,0.286748619137768,3.04182208560922,0.0296133656407502,1.07095876610211,0.0401473954242418,0.238651255152966,0.00180777556475539,0.098765143175291,0.0125930866615669,1.35046792108768,0.229350175345126,3.26586842772532,0.0302752977339605,0.837519732774655,0.101768953337034,2.1943118997675,0.110130743779728,1.47512493740221,0.0153267701803674,0.359831863501351,1.18959206127736,6.4873457289689,1.84441259377253,5.42486188269319,0.392408929071819,1.74163517959166,0.0947289925872192,0.141222169041474,0.201299017421361,0.85947247503729,0.232792636707623,0.737110902176274,0.799441553352942,5.10389016264314,0.762819370645445,3.9004460937287,1.22476204348177,6.76476631697753,1.02235808375755,3.34695176582412,0.252537623537467,2.64362659606907,0.012469656993554,0.0121893561071568,0.396701381101696,2.5287060524782,0.2342423021488,1.94645321157374,0.0200522882040907,0.319175892245827,0.267564173755803,3.70166359117615,0.311469485681308,1.91717413796752,0.595845452085533,3.50450555087366,0.153641566365591,0.606684082591731,0.0317445283312793,0.319735702104338,0.347273725340081,1.66231866225466
"FC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.929892389192717,3.97278527353709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IG",0,0.060401124115745,0,0.00677818312784968,0.0198238049326456,0.11795523904684,0.00754028682548316,0.0270676962876946,0,0.0356649692063308,0.0224095460202347,0.038025226742465,0,0.0101020619711808,0,0,0,0,0.00877871029385366,0.0872636271929815,0.0686251199025174,0.264241051336618,0,0.0436767012262946,0.0167736612224801,0.0138920624884672,0.0144118364682352,0.0203461220647222,0,0,0.0719815993448147,0.0462763754109692,0,0.00716206098791807,0,0.0298171993454831,0,0.0433767135195351,0.466425700833424,0.307153713482681,0.0171887935051523,0.126073640439719,0.0558864596764946,0.0676377542834349,0,0.00694131529516659,0,0.0183596641749235,0.0118735821672368,0.00630325966820305,0,0.0217247140441705,0,0.00651463012301584,0,0,0,0.0177487565256466,0,0.035509105802996,0.00917828554403265,0,0.0273081167835234,0.0020174212238337,0,0,0,0,0,0,0.0130957473627532,0.00841869473238828,0,0.00613146376389582,0,0,0,0,0.0210299266026381,0.0366017964188866,0,0.0442013079053683,0,0,0.0199377652008539,0,0,0.00573758967797314,0.0184608018873597,0.017800193984876,0.026928494360003,0.0685458902138722,0,0.125049110520604,0,0,0,0.148781746531103,0.553601607672267,0.446330907121509,0.0168186526571294,0.152991009162978,0.00522563083129979,0.019628746039619,0,0.00506345488622951,0,0.00713732363762091,0.0775437484013192,0.0775437484013192,0,0.025080137091649,0.0110578402187233,0.0393155651091387,0.0307349244231755,0.0214021714087713,0.0360332867034205,0,0.0167083105843058,0.0167083105843058,0.0908185459477037,0.112268272407551,0,0,0.00103712303715252,0.0291744698562574,0,0.0136844458671981,0.00819761714600756,0
"ENTl",0.0245991828744302,3.12858467512212,0.0116383721649175,3.17779775473555,0.0793718059632773,2.8050277281818,0.0095340199348018,0.851915626168406,0.0248285262366332,2.10461217429553,0.0139668637462141,0.740780416656636,0.00018485482000797,0.711704082458159,0.0124765648820991,1.70676413251385,0.0147539892165037,0.0103887142238394,0.0274530827276325,0.817342627203192,0.0755908510706726,1.0196337006729,0.0158136215342679,2.79588003300606,0.0331977563657515,4.42860443384383,0.0164550908329448,3.47019566350606,0.013676763326554,3.00185483256421,0.00278570185063922,1.78810584700419,0.00643547538514419,3.5127367116015,0.0142306511577865,0.943776848788047,0.0116343568413401,1.42161892251443,0.036404221905576,2.12945069119027,0.0406071350484158,1.88152596328748,0.0178009273263178,1.49245216363343,0.00226007221705983,0.473096629591325,0.00867860822966736,0.158684621041104,0.00235803434748092,0.2052706027482,0.0029437726569299,0.163754550183173,0.00334639564382801,0.0789482503997191,0.00780636815988617,0.128556529208887,0.00047787752488794,0.221071310023885,0.00152926556694513,0.24441316737258,0.00096898047383652,0.189685829127862,0.00033391787475032,0.127902256425354,0.00119554098198822,0.125305149277403,0.00171590512231024,0.233333717649486,0.0010832249151321,0.155841612703971,0.00237220726030383,0.415215079182345,0.00077807911948565,0.0196311173721183,0.00042421039656468,0.0487207287660684,0.00277757960790721,0.240260188408287,0.00262950292267456,0.332106432039946,0.00297518160403055,0.412565069652459,0.00090862369157744,0.205336254142165,0.00243591849037282,0.237400467143821,0.0026053987869964,0.319971737475803,0.0249400290551356,1.57509664980696,0.0221132321461473,5.43062120875592,0.0607924969399121,5.1348160909359,0.0180212024698018,0.0798984365125977,0.00755976125825944,8.91889461927819,0.0401092007372659,3.10683818188983,0.0217607612611385,3.90550677331664,0.00572154655364242,4.99557380368997,0.0226159139603088,6.32698718549534,1.42620772260591,1.55202121948084,0.0301722572634975,3.06892182541582,0.00252876695434335,0.00684710977280279,0.023917883315852,3.58979195011193,0.00692948290699291,3.20605836900507,0.0269364006322209,6.43222991167722,0.0410513756295079,2.62479104314093,0.028261254808417,3.00670298882056,0.0153721680165477,2.93022226757198,0.0230507265307726,3.2471146492907,0.0697974959245966,1.22282983491484,0.00820276404504104,1.34285246000022
"ENTm",0.00025597448181059,0.154278924453312,0.00388151412666474,0.577130756268893,0.00226190407546496,0.082990715046147,0.00963294944176514,0.501511652992534,0.0111097447479469,0.252986868843111,0.00465331870661208,0.229429347117722,0.00038682364920882,0.0171187844856756,0.00158193117534537,0.153553474726471,0,0.00033703139410221,0.00633920986232712,0.925978421338567,0.0108986180690861,0.353126927436383,0.0247252486590032,2.78689487774297,0.0122442089627719,1.6044468949281,0.00317132416567344,0.714870181963105,0.00499249512258552,1.34996332816947,0.00087510853803414,0.362423299204863,0.00451195939980209,0.202871057209059,0.00232674757605992,0.886858634138054,0.00591973475418547,0.485915978608076,0.00017739080018695,0.37408256309571,0.00605120596903951,0.626777251648993,0.00409650720847536,1.76593653891545,4.68084231259e-05,0.123378883796019,0.00211201267756378,0.401214820616553,0.00047734494803495,0.249591663996013,0.00048796705632261,0.0815501378939536,0.00015518656061939,0.00900962092930754,0.0036354325696253,0.385656010628934,0.00218249793928469,1.14883700650206,0.00031278964710241,0.162467698834399,0,0.384577659345557,0.00116812470167137,0.432895038364568,0.00084980376651112,0.114290613031654,0.0009291301035743,0.281040366594969,0.00086174372444596,0.28020342701041,0.00042692252695502,0.0767938769190872,0,0.00561715949076478,0.00040031050456066,0.00097356556129313,0.00103633025167936,0.304244550933329,0.00051143308884364,0.0590252919701319,0.00093349863472535,0.176462416161685,0.00311394230598473,0.180551200682831,0.00090702805726602,0.117973554988834,0.00122760013094576,0.402226003903402,0.00172921621465336,0.463822361117512,0.0156234430448936,3.66915110344147,0.0178124970423854,4.14485484280016,0.00229278476685666,0.0175170744164885,0.00119364920518117,1.54682153771339,0.00209639645262288,0.419196655905222,0.0198148199369245,2.78708921327171,0.0023203931417825,1.4097515360375,0.00396811648275471,3.78581858980216,0.522634653854024,0.264424832529506,0.0161032953324737,1.68652284231035,0.00411984476258703,0.00269478734070874,0.00213802267363885,1.19001463529196,0.00332050786887162,2.7033796017259,0.00682873906335099,4.56966369109701,0.0160064158161597,1.4436662864956,0.0161605123325563,2.28941816551478,0.0253954043660886,5.87463336814532,0.0100093890489886,0.897528440552139,0.0195883506761146,0.676728095595578,0.00613537255231271,2.58079323571972
"PAR",0,0.0448120781874486,0.0010341854478056,0.0341542491393473,0.0154244483936619,0.10507656856921,0.0012011164242876,0.0245623279734584,0.00133755010830183,0.43924222284512,0.00117384476421319,0.027639911745519,0,0,0,NA,0,0,0.00045448141859092,0.0931981530652134,0.0039417871996893,0.637163080066496,0.0173973077636157,0.341421317527208,0.00361796688269496,0.285150604872805,0.00142374676938153,0.204800068062045,0.00444564792543641,0.305219007562715,0.00057209527012605,0.0638399745316728,0.00248774682023773,0.106299393587128,0.0020918493786327,0.125338953627338,0.00646577555116374,0.222763854820508,0,0.558705556236904,0.012644473939354,0.312202133896374,0.0103995198919167,0.283600853115069,0.00185456323546206,0.238172148408002,0.00068100748501822,0.0284538364800168,0.00061665447958427,0.0118357442234661,0,0.00993397811863941,0,0.0187364969549259,0.00657457798707578,NA,0,0.0797749220086588,0,0.028527530939224,0,0.0704093647556911,0.029399801772696,0.0704999686156355,0,0.66722897742387,0.00195280778005332,0.0221027919899585,0.00037643589222808,0.0235863801758456,0.001699000082993,0.180814295606864,0,0.00298427245505818,0.00103984846034053,0.00075721839649155,0.00028492807938055,0.0132309098209575,0.00085350897463332,0.110757063084856,0,0.247769192344435,0.00132977067577106,NA,0,0.116938423066284,0.00036861283240686,0.432425772970023,0.00111688356757295,0.0633879236971593,0.00126611596016807,0.142854342486075,0.00651821503972326,0.58086217205681,0.0177225943489071,0.0190876186751501,0.00055271976210913,0.520958659100523,0.00212715462050465,1.00233499866889,0.00729841273378677,0.27033641149573,NA,0.336188164548742,0.00218106343189664,0.152543312883438,0.703140039189594,0.0546056364192997,0.0113442944361788,0.0729968055503565,0.0022326883151872,0.00211061859665553,0.00844259544018849,0.350492674152588,0.0179311253380741,0.0880262559994104,0.00245298775827105,1.59311918703557,0.00986186385663706,0.541308885245568,0.0052322204274256,0.103628338922018,0.00608621019914664,0.29427105753357,0.00102568744356357,0.626350443048826,0.0010960541113419,0.262449702583769,0.00720236428030084,0.141506295784853
"POST",0.00083153691131254,0.267872367241047,0.00064202499102409,0.0161676280249546,0.00304759641897143,0.240444055879844,0.00084770261381838,0.015196690359569,0.0159663248595216,0.458715649400712,0.00045361559995863,0.010869313319134,0.00039234830101108,0.0117338231588377,0.00208644273773769,0.0288779050545198,0.0010573921958818,0.00421026898660003,0.00315427302571126,0.0944295852195635,0.00498703589567252,2.35167057532174,0.0058643225780466,0.256855628680687,0.00116874983860572,0.0375874734969636,0.00749354115607506,0.29537602604936,0.0004906538743694,0.179561953405873,0.00223761011642471,0.042453561119221,0.00398513133152557,0.0276644053204766,0.00043578440162522,0.0890050568436024,0.00881769121840292,0.154331309959714,0.173053740566313,1.07325218212504,0.0564149138356471,0.848025000241993,0.00627233795587268,0.0596724649103333,0.0429529521628011,0.227869515628056,0.00158675646221792,0.0066992847001735,0.00044311969346591,0.0315275598549823,0.00106975245030008,0.00691198368267065,0.00151706044126054,0.00871219693680082,0.00370872265103425,0.0425661086579937,0,0.0172900982792718,0.00080914342983398,0.0134577276944507,0,0.00668904566057888,0.0016900930500017,0.0203060463101025,0.00113185432964456,0.00827397276907405,0.00355757481857989,0.0058389715490774,0.00043122484676986,0.0393623061117793,0.0311019542977945,0.404575204312478,0.0012327651336996,0.0162378396094316,0.00033070805724267,0.0149865231434409,0.00436557436990046,0.321109331801912,0.00171359413574164,0.112638969422612,0.00278819713645332,0.435736966639615,0.0002338460185628,0.00810553814553362,0.0050820759452349,0.143190596886016,0.00131680644938632,0.354564733386526,0.0240188010555758,0.47086952005823,0.00897625659430155,0.33718694115004,0.00619326148945175,1.26350617306092,0.00272193682782655,0.00741765583980048,0.0301927694944806,1.99712865291226,0.0345038766716157,1.79935235501382,0.0198728273841376,0.344993474659113,0.00560598765874325,0.413128724490806,0.0610178278826458,0.16780397498932,0.0639135550592045,0.0516422513357901,0.00248326753028863,0.136801725526226,0.0015593043708855,0,0.00355348897154225,0.0655496619960823,0.0131170842031474,0.243642472811627,0.00512834083173923,0.472172706227333,0.00488229240450146,0.332645788182807,0.0121349635508256,0.0880908410560666,0.0010736557367625,0.0973026273221808,0.00730734717533203,0.231277334416379,0.0426171532896397,0.290884684797087,0.00070018194680613,0.0908277947428282
"PRE",0.00109203501963739,0.220848958532523,0,0.0237835089046045,0,0.2856465329632,0,0.0255191805633666,0.00516908579027249,1.08015510723239,0,0.00785986231280023,0.0453330437124092,0.0157563356115953,0.00221758325518978,0.14774400171706,0.00012238817013456,0.0010049259474913,0,0.0918080621197152,0,1.26959286381479,0.00200428085561683,0.400747615528287,0.00080692902323019,0.391489639566581,0.00176140336866671,0.298828666305505,0.00071968655023815,0.17617430972125,0.00145974297568865,0.0397010601896765,0,0.0647707748141323,0.00195821117969193,0.0212835349819454,0.00191233945377311,0.234359065870929,0.00272887336816076,0.650774170985253,0.0265127621564592,0.337307906422478,0.0155200528356462,0.101032061966934,0.00097479920799944,0.290172175319587,0.00151063543770116,0.014703045298964,0.00215195487585048,0.0138055144166697,0.00082963014352533,0.00420383630057124,0,0.018627830589927,0.00075644613477044,1.6360634184514,0,0.0287247735705994,0,0.0383742315538126,0,0.75777551956594,0,0.0224467284347088,0,0.0116337824811078,0,0.00502734212029323,0,0.0241841691648986,0,0.196065205731182,0,0.00577729957606278,0,0.00247040448676991,0,0.191316155343481,0,0.103429232024851,0.00217940847537473,0.110628972220192,0,0.0116688713590774,0.00099943268019232,0.124957246049198,0.00358524481013235,0.205789079684595,0.00465053238146638,0.167667310751322,0,0.194271566769995,0.00567285096155073,0.450211707361545,0,0.0190847925037057,0.00840693560144994,1.17817599792964,0.0140571695089839,0.797239623377415,0.0082467605467201,0.566106160541493,0.00529390550726841,0.113146716186115,0.00136383648135211,0.190834284573308,0.569803441377059,0.0880149540633635,0,0.0760152242600329,0.00148640446351839,0.00656166276716641,0.0238491648184836,0.188883778372755,0.00937876434844864,0.125806243377077,0.0046244464516192,1.70722021959355,0.00545100216588685,0.202481729591641,0.00472479040516102,0.0876069298779398,0.00067459725295472,0.158498856053748,0.00387267509165505,0.597571938638774,0.00333119253824363,0.641599526700844,0.00347270132560037,0.147283757958027
"SUB",0.161234710542749,1.54398640733702,0.0014168777903277,0.0620424522824894,0.0580673062741843,1.78333809735308,0.00277904841633307,0.0214201969313971,0.0244987233832337,1.41447958667846,0.00278791701821457,0.0255186747821648,0.0135934581916324,0.0105482084621409,0,0.0393778377981378,0.001196207322997,0.0103880270990355,0.00606921113175188,0.108806249500088,0.0408720112072409,2.41790593359466,0.0408691877980531,0.914097471767466,0.00996741659047582,0.181317467092227,0.0601928800787996,0.586153697642527,0.0105475555283844,0.346538974917804,0.0175377468770269,0.164400344195731,0.00036803613977835,0.0822946339765276,0.0103295211946138,0.119315407401374,0.00665764503622744,0.0917936312472577,0.103586525556749,1.77866097532028,0.0378901597415497,1.72736871695618,0.00459825461625375,0.145052928216931,0.00093847490962541,0.292625683801512,0,0.00587518254040692,0.0239077329357439,0.0143499854142909,0,0.0378243134430518,0.00087359728013149,0.0537389421968261,0.00118346778902058,0.303338687199664,0.0132713032133588,0.026041196693541,0.00267561716028462,0.0326735501646405,0.00022739451075949,0.0248262133894547,0.00664562414948881,0.0179411737955347,0.00263210662022331,0.0606549225624791,0.0003824199479598,0.0106898059459173,0.00127491669077909,0.0389611979311018,0.00074924626468572,0.462027947820195,0.00174436793728022,0.00415045913215803,0.00155788714837626,0.066981016077294,0.0130641801792843,0.552234928372672,0,0.0154930138093346,0,0.291684253020189,0.0004072072309512,0.0152631144077067,0.00046743850950183,0.181236960856113,0.0055659658687898,0.593329781632643,0.0686319523141096,0.401495147480549,0.0270458711576424,0.514366772403287,0.020653293468652,2.37246584051811,0.00092556365521726,0.0267858234630529,0.00884684114581356,1.70432960894843,0.0861114664402149,1.51017093854606,0.00879654041511849,0.448356966525209,0.00438135215730494,0.288071732035524,0.00875388401240658,0.315642619826213,0.00171276733454895,0.113641613406691,0.0589204427414429,0.626759540282599,0.00084195047097994,0.00467855267418451,0.00962006283047422,0.0307372749008145,0.00522005215833255,0.190728885527987,0.013859296435401,0.50365044691428,0.0313138059461785,0.222712009866562,0.0218664072467339,0.035992162330426,0.0171894323590932,0.219548689795256,0.0128129748525179,0.487306231472678,0.0115835062079841,0.507778618154679,0.00820752990341754,0.0770427961080817
